	logFC	logCPM	F	PValue	color
ETV3	2.09753877996624	4.84097455959436	15.7859285004866	0.00429077170329281	red
AC090206.1	-8.40363929693152	0.160401571143299	17.6091650734036	0.00429300679840281	blue
EIF3M	1.02946911265014	8.32202909379813	15.7754438480275	0.0042985850746493	red
LRRC40	1.02891073038582	6.83618898260312	15.7719387842708	0.00430120111438464	red
SPOCK3	6.45857321297547	2.04757018613529	15.7708456347034	0.00430201740783552	red
RNF10	-1.26139058038015	5.63731771597776	15.7695299516796	0.0043030001336777	blue
NOP53	-2.35329956193418	5.1346820617321	15.7462885807118	0.00432040656843197	blue
SFXN3	-1.68117481141922	5.86459392606822	15.7418326471589	0.0043237539297875	blue
CDK5	-4.67015773341312	3.85725101473259	15.7389478708128	0.00432592275745413	blue
ZNF564	-1.76601006835351	3.96463288174635	15.7309619175807	0.00433193389514956	blue
PCAT14	-8.39905280394209	0.153841532233343	17.5408795378835	0.00433590852834701	blue
NUDCD1	1.15345565412378	6.84458355654961	15.7204351955032	0.00433987358957394	red
SLC38A2	1.52975543535967	9.70203428373308	15.7201342152642	0.00434010087090021	red
CCNDBP1	1.32606028229808	6.88051371379044	15.7154466268415	0.00434364257848706	red
OR2W3	-8.29802436915572	0.0602773932866274	17.5241411779095	0.00434650945222864	blue
RBM26	1.79149742805685	5.76909569290406	15.7054219544872	0.0043512289462723	red
ROCK1	1.03336985312784	6.98456874755606	15.7021921738838	0.00435367670061084	red
RAB15	-8.66369818105433	0.405327924494581	17.5053873598032	0.00435842677175469	blue
C12orf10	-1.4776648608437	4.99967905337911	15.6893959446475	0.0043633916471543	blue
TMC7	-8.30331938021572	0.0662475698350305	17.4891918650834	0.00436875247991005	blue
ACACA	-1.77816776327615	3.97392639126214	15.6782518253573	0.00437187456160098	blue
TAF1D	1.41100479707553	7.94326301973193	15.6711425554467	0.00437729699987316	red
UFC1	1.11304139010385	6.08177464757616	15.6619327689531	0.00438433416340233	red
ARRDC4	1.53376822279521	4.64192164955298	15.6451590764821	0.00439718753297057	red
MRPL13	1.21006677398214	8.57869040954975	15.6406049817959	0.00440068544184951	red
SLC39A6	1.13372021546822	7.73693490034553	15.6349249882016	0.00440505304472865	red
ZCCHC9	1.4451248709862	5.02711853801601	15.6163444334956	0.00441937867077696	red
PARG	1.413700798417	4.84462200029505	15.615966062339	0.00441967100455839	red
GPX1	-1.28054280716635	6.77643286013023	15.6126256212727	0.00442225292376026	blue
RPP30	1.20353811247855	5.59749268311579	15.6082658423374	0.00442562557625808	red
FAM189B	-3.15885038803909	3.01192951114647	15.6018988859408	0.00443055677119721	blue
ZNF529	-1.93992119610954	3.82420234618682	15.6012768601405	0.00443103889997912	blue
PDHB	0.977433813593927	7.48338987668276	15.5992934171073	0.00443257669721036	red
PLCD1	-4.46416525850393	1.4829192706888	15.5858158715138	0.00444304389302755	blue
FAM118B	1.11536611345259	5.73526930088494	15.5820949352273	0.00444593920303503	red
MTA3	1.13185218631106	5.50041261520224	15.5737796317083	0.00445241804669991	red
RPL12P16	7.10909220791822	-0.96324866495417	15.5575624920693	0.00446508783552131	red
TMEM117	2.76447410609277	2.98241209002994	15.55521854797	0.00446692281801508	red
HIF1A	1.00780432439839	8.84284967010764	15.5521254769348	0.00446934571695199	red
CBX5	-1.05884312333504	6.16868912629902	15.5519773325827	0.00446946180458021	blue
PDE5A	1.4235229361535	5.31876627425866	15.5511328733457	0.00447012360514994	red
ZNF407	-6.05247269803852	1.51623584037546	15.5471043437114	0.00447328245333526	blue
PLEKHA3	2.33912985597567	6.81869068961488	15.5468738979673	0.0044734632353265	red
API5	0.917293709884528	7.43992179966668	15.5459324823854	0.00447420186044667	red
PRRX1	1.6130719243616	7.80789779675126	15.5429790464956	0.00447652009355041	red
PDCD10	1.20270252484621	7.88495385693724	15.5395965816888	0.00447917694238258	red
PIP5K1C	-3.43645794195876	2.95735976628168	15.5384084194093	0.00448011068813054	blue
PTPRF	-2.09999369132677	4.35029111522594	15.534639741039	0.00448307401700779	blue
GIGYF1	-1.94518746934444	3.66875970913621	15.5255082640897	0.00449026438485246	blue
ZFYVE27	-2.44428683487899	3.50812793042402	15.5192030485602	0.00449523775977576	blue
CLIP2	-2.70840349296333	3.81922992966472	15.5159789832463	0.00449778349226746	blue
TBL3	-2.08581824579728	3.65710898103064	15.5100856567583	0.00450244157796548	blue
PAGE2	1.3224398884039	4.82997803279069	15.5095192700959	0.0045028895700526	red
ACIN1	-1.91669904637833	4.77140737399411	15.4960072303509	0.00451359379095705	blue
SIRT1	2.19801170718182	5.15350883852593	15.4928436355913	0.00451610461656473	red
AC114546.3	4.85630466173088	4.62591169088527	15.4834572364619	0.00452356460904135	red
AC025594.1	-8.42519555873848	0.172061127759301	17.2507673909868	0.00452450067735419	blue
PRPF6	-1.1829849577623	6.11286114001621	15.4807903704466	0.00452568697535108	blue
DENND6B	-3.9781169171664	1.59442569243216	15.4795646054013	0.0045266628941288	blue
ANO7	-6.51442269761898	0.625784245977819	15.4767916330096	0.00452887163322707	blue
OGFR	-3.40832918703682	3.33923731835331	15.4743257940348	0.00453083687374728	blue
MYO1E	-1.11850190855322	5.83611991757726	15.4723634615896	0.00453240159404272	blue
AC091607.2	2.40058951404853	5.57543898949723	15.4615037473327	0.00454107320776247	red
TXN2	-1.73976082341824	5.89025794956635	15.457110438376	0.00454458725589503	blue
POLR3D	-1.40357310748977	5.46808223787981	15.452909553973	0.00454795059513285	blue
CBWD1	1.26835912659804	6.96787981272227	15.4365832642827	0.00456105166735984	red
SERINC2	-3.60466515127411	3.878386462049	15.4317127951393	0.00456496919226381	blue
CRADD	1.23984639257419	5.20734742264704	15.4269305802446	0.00456881985582252	red
EAF2	2.74372865037433	4.82472030014585	15.4237189403398	0.00457140818147108	red
PIF1	-2.58386918020041	2.88413255001011	15.4193881863441	0.00457490134952339	blue
RBM25	1.03961578249609	6.54813847235734	15.4171384611398	0.00457671729561965	red
ZC3H15	1.10954930106066	7.52992503535012	15.4123981626128	0.00458054657042714	red
PIK3CA	1.24492384155269	5.88471163084148	15.4032075234801	0.00458798239444451	red
VCPIP1	1.34300904654161	6.93934534988497	15.3995206686437	0.00459096957291883	red
PACSIN2	-1.26396373327231	5.29085116115727	15.3971393136711	0.00459290030647159	blue
LRRC14	-3.13818414939784	3.8978163856847	15.3919351222682	0.00459712327567915	blue
SLC30A4	1.63667559988909	6.37180027100961	15.3869840641857	0.00460114537997746	red
FP325330.3	-8.3066002139342	0.070651598254089	17.1369354921906	0.00460140050857503	blue
FOXS1	-8.62373323710411	0.370149525952896	17.1200933923284	0.00461292180419241	blue
TXNDC9	1.38636649616728	7.7372833114948	15.3723898933136	0.00461302710781289	red
BRD7	1.53151030556597	5.69273662186152	15.3720908926928	0.00461327094061973	red
GNAQ	1.07569202491937	5.88134519707657	15.3629869066804	0.00462070295420737	red
OSBPL3	1.37147843805329	5.81615044674027	15.359875546802	0.00462324636215396	red
MYEF2	2.06638027780589	3.87368059143803	15.3529911808313	0.00462888031821431	red
TBC1D16	-2.41087999919031	3.68677195578833	15.3084498504899	0.00466554137983752	blue
POLRMT	-1.91083220520712	4.74214973160312	15.304647475056	0.00466868795719083	blue
MEIS1	2.07523190465037	4.84294733657362	15.30320827846	0.0046698796321044	red
TMEM160	-2.73013937521721	3.95512989975693	15.3025852034103	0.00467039566582591	blue
TJAP1	-1.99443542608039	3.68698308872297	15.2886869878549	0.00468192493032819	blue
VPS13B	-1.13115322283104	5.70560831165892	15.2878882553116	0.00468258860787055	blue
COTL1	-1.18011324629462	7.09941569795364	15.2869740257539	0.00468334839890495	blue
SPTBN1	0.922924947693471	8.11163940577942	15.2844503874311	0.00468544653155863	red
LTBP1	1.07167717886851	9.71915581548163	15.2766207730898	0.00469196355098797	red
BAIAP2L2	-8.32004283006254	0.082002230521043	17.0052422118057	0.00469249445909539	blue
DBNDD1	-8.26925149640929	0.0364117769677793	16.9855520611149	0.00470631468969056	blue
HGS	-5.2730745547014	6.03550801297845	15.2454502447752	0.00471802201105944	blue
GFM1	1.23584719361765	7.29429986884013	15.2444826536777	0.00471883382818354	red
DLX2	-4.6664253176806	1.65893950984778	15.2425503157181	0.00472045560283752	blue
CCAR1	1.04876367187862	6.78171455449451	15.2414354807308	0.00472139158217241	red
POLDIP3	-1.58574627154332	5.02027101779897	15.2409687875308	0.00472178347208993	blue
AC132938.3	-8.28678579990397	0.0459877544175533	16.9620184921636	0.00472290186555218	blue
DNM1L	1.2361621695206	7.10516030248514	15.2376529606245	0.00472456900649658	red
OPA3	-2.06435729708936	3.74385000143262	15.2187040743969	0.00474052722527321	blue
TCF25	-1.78387482423511	5.00754649827513	15.2184958946042	0.00474070292527532	blue
MOB1B	1.59561562510505	5.74094842468251	15.2037683553122	0.0047531535520793	red
MTHFSD	-3.68815319411248	2.15656377256005	15.2017971763461	0.00475482310667003	blue
AL441992.2	-8.83092827462314	0.55410364719081	16.909374523128	0.00476028226387603	blue
RAB5C	-1.6519325030451	6.72822780411637	15.1834742904035	0.00477037768446375	blue
LINC01311	-8.33529715491311	0.100291893157355	16.8882789070665	0.0047753690542855	blue
NAPA	-2.8878370942336	6.03394703237197	15.169584812587	0.00478221141166985	blue
PTPN23	-4.76116272424778	4.16095728959995	15.1632149888292	0.00478765082193356	blue
UBN1	-2.04315022402635	3.6807441822154	15.1528404569465	0.00479652668703783	blue
NECTIN2	-2.26228792194424	4.22627524207697	15.1373975527007	0.00480977720110933	blue
KIF18B	-2.90190784881853	3.46168106250645	15.1353028804357	0.00481157804837193	blue
TRPV2	-8.22321160584461	-0.00612527485976455	16.8269093955555	0.00481961216514788	blue
IKBKG	-2.42479363102089	3.5675499122982	15.1180610699042	0.00482643362948815	blue
FAM210A	1.60782643057649	6.45819524913589	15.1077417104663	0.00483535246039279	red
RECQL4	-1.91350743757692	3.98726347822777	15.1026423172022	0.00483976743752695	blue
ZNF781	3.67302251312431	2.74443634446225	15.0935901640475	0.00484761717192149	red
HIST1H1D	-8.38106271742755	0.140161218306501	16.7880037504086	0.00484793591272387	blue
SNRPB	-1.16804060507436	7.54135898023748	15.0849264155009	0.00485514512387483	blue
ABCC10	-2.51735380630573	3.52407608145052	15.0849220878118	0.00485514888789352	blue
ELL2	1.21854422172321	7.43648305209029	15.0845533313334	0.00485546962828807	red
METAP2	1.44731826622523	7.20699365402783	15.0839061592875	0.00485603259607413	red
AC010883.3	3.81483226427195	3.00296417997917	15.0735014137386	0.00486509486916679	red
DNM1	-5.88946115349611	1.7542300903468	15.0659733944592	0.00487166487437179	blue
FAM98C	-3.29313577468361	2.72748385485718	15.0548930846001	0.00488135545627813	blue
DRGX	-8.29153984515512	0.0591088747854056	16.7195624000988	0.00489828788774798	blue
PRKAG2	1.15848397145627	5.4302047303899	15.0224627032696	0.00490985823169524	red
AGBL5	-1.88232720066834	4.58287964175444	15.0202445216291	0.00491181542457037	blue
TNS1	-2.42790951572051	5.10121768981255	15.0177562123336	0.00491401213222043	blue
SMIM19	1.06911843306739	6.10062040731933	15.0147709038753	0.00491664923004232	red
KIDINS220	1.33030401734876	6.4670273923804	15.0141455159524	0.00491720189770947	red
DDIT3	1.19668037653206	7.03881726741103	15.0120521565915	0.00491905241036499	red
NBAS	-1.82070312655609	4.49498645904507	15.0059419114766	0.00492445883828828	blue
CCDC126	1.20510349618113	5.13928175609999	15.0022320767536	0.00492774500357175	red
UBR2	1.27267683480366	6.02527624795684	14.9959160052613	0.00493334612814309	red
DXO	-1.74795280523437	5.09879424810149	14.9944604217979	0.00493463808421929	blue
FBF1	-6.15937684378483	1.10386784260768	14.9863519779268	0.0049418428358516	blue
FAM219A	-3.03252583090418	3.9200135993656	14.986131616904	0.00494203882240671	blue
GOPC	1.79643244256052	6.29304254830117	14.9812794761345	0.00494635674354286	red
C1orf122	-1.46001590666237	5.02551341411768	14.9781755138052	0.00494912145356313	blue
KITLG	1.44230219560224	6.9025942953836	14.9748640685014	0.0049520731164279	red
KLHL22	-4.04973836887687	3.44696250553136	14.9651606916703	0.00496073502122465	blue
PIEZO1	-1.81677764156727	4.06250733949274	14.9539011625469	0.0049708099978181	blue
MLF2	-2.07814378999464	6.59867357043344	14.9478093796066	0.00497627164672228	blue
TUBB6	-1.04443363159339	7.45274453230916	14.9432994174783	0.00498031997021696	blue
MRPL19	1.00362865508438	6.44209793918858	14.9325256231141	0.0049900077725535	red
SNAPC5	1.01466575166644	6.07128260006573	14.9248742521472	0.00499690231292374	red
FYTTD1	0.95423862320559	8.52176837196565	14.9235319208045	0.00499811310573907	red
JPX	1.61248278303508	5.27066089353139	14.9133155835465	0.0050073404419873	red
RPS2P5	-1.63145290307793	7.00551816997969	14.9012595933674	0.00501825697096458	blue
EMC3	0.930312843621025	6.90653696421296	14.8943009872256	0.0050245715417595	red
FAM174C	-1.40906991592745	4.95011544213768	14.8908567061099	0.00502770075086481	blue
SELENOF	1.40354972041713	8.56798111554855	14.8888459735031	0.00502952868324021	red
AC037459.2	-8.23195842992679	-0.001076584215439	16.5436923596557	0.00503082127517832	blue
COX10-AS1	1.3531562660452	4.95561244822384	14.8852075890223	0.00503283842310754	red
WDR74	-1.36697237114395	5.45107401595417	14.8799891130751	0.00503759032196015	blue
TUT1	-3.62554163842892	2.91462665193213	14.8675612677317	0.00504892979457666	blue
MPHOSPH6	1.27564629498808	5.34117109195036	14.8537906630166	0.00506153202409186	red
LLGL1	-2.53455282541496	3.13625406144006	14.8401762945317	0.00507403026247263	blue
AL391839.2	-8.43447623715051	0.180297305808803	16.4758216312387	0.0050832101864434	blue
HSD17B12	1.07219765925851	7.83764358377876	14.8230542343342	0.00508980388699184	red
TIGD5	-3.36103840677855	2.30292051230456	14.8221756463508	0.00509061494791267	blue
SIGIRR	-1.55172974641633	4.56232996592548	14.8155790613282	0.00509670973320981	blue
ESRRA	-1.78436955647129	4.07059071222695	14.8104169455007	0.00510148558313645	blue
PCDHGA4	-8.31577858436496	0.0811875750791719	16.4519015838313	0.00510184239500373	blue
DOCK7	1.05493790800919	6.31766193121472	14.7978851932436	0.00511310310512248	red
RANBP2	1.15125292322865	6.40155677902694	14.7970727528578	0.00511385742561579	red
AF129408.1	3.21043387086874	1.84945521601474	14.7825983039474	0.00512731994442084	red
PEX13	1.19892998635569	6.0154522623192	14.7780684776767	0.00513154225689245	red
RYBP	1.22828467787423	6.08045126940348	14.7586374718237	0.00514970394805097	red
TMEM175	-2.0840713265136	3.37595127882427	14.7540874142327	0.00515396847581577	blue
RGPD8	2.4393112845607	4.30336170299932	14.7460644397097	0.00516149883180607	red
EIF1AX	1.24967295921704	8.82684881149465	14.7447458979177	0.00516273774005111	red
PGM2L1	1.06080389319065	6.67959648986365	14.7400685773925	0.00516713559657022	red
ZNF777	-8.46207852464605	0.206001030055165	16.3570125083903	0.00517663343413389	blue
ATP11C	1.04869757361925	5.60592732203	14.7272050454823	0.00517925491743762	red
SRSF10	1.0890761895222	8.25990312725517	14.7091046396239	0.00519636886578266	red
TRANK1	-8.54530251153798	0.286763539929447	16.3288360944411	0.00519911537209503	blue
SUB1	1.10635014615245	8.67582510821803	14.6977335567893	0.00520715668893154	red
INIP	1.10278526985318	5.99836841552825	14.696896201203	0.00520795220901094	red
TRAM1	0.966870239330438	9.73978132793367	14.6954219979535	0.00520935313112284	red
MFSD1	0.885849561815375	8.22525730302846	14.694014297735	0.00521069129926498	red
MRPL18	0.983277845735275	6.96085790275207	14.6848515571896	0.00521941204892624	red
SAMD4A	1.48187022301141	4.75594740671937	14.6832199273681	0.00522096690114658	red
ZC3H7A	1.58604347362321	6.0145380179478	14.6821778965331	0.00522196020384557	red
DHX58	-8.32367672589758	0.0854904678691682	16.2994917078702	0.00522266400708061	blue
SLMAP	1.10255046894751	6.51552664842062	14.6751457333956	0.00522866975452666	red
POLR2E	-2.33600552508108	6.85984323980886	14.6605247787464	0.00524265475966675	blue
CORO1B	-3.26411497574756	4.7620636194937	14.6549018062888	0.00524804570506215	blue
CASC1	3.22270814729183	2.67484077645448	14.6442450603473	0.00525828188944302	red
TAF1C	-5.33460639134066	2.34221784631805	14.6390206455498	0.005263309317019	blue
FAS	1.66421515869993	7.60406428181238	14.6342358765236	0.00526791899107174	red
MAVS	-1.35039278556297	5.44663780509149	14.6317158756458	0.00527034881986955	blue
MXD3	-2.25505737915165	3.08152013720963	14.6315616541032	0.00527049756882924	blue
TMEM14A	1.01115417328202	7.31999597040502	14.6167329398914	0.00528482482796653	red
TRAM2	-1.59250007685747	6.99192828104885	14.6039760228241	0.00529718964551945	blue
PELP1	-1.67426431444638	4.25802705381062	14.5970438132249	0.00530392407475789	blue
THOC2	1.01366920328727	6.33174118053453	14.5903413117088	0.00531044561199557	red
AHCY	-1.07235970464765	6.52147342895686	14.5901227893615	0.00531065840440133	blue
AC130456.5	8.39527306099072	-0.387220552719604	18.6962652463612	0.00531957584422858	red
EXOSC5	-1.59887461527568	4.88351841330413	14.5776558028378	0.00532281630490934	blue
DPP3	-1.6658378046798	4.9275792372265	14.575388292975	0.00532503136660316	blue
FAM86EP	-8.38596830940816	0.133434795437464	16.1701217732085	0.00532814717308448	blue
AC007952.4	-9.19677059342066	0.910221300499178	16.1634037436913	0.00533369993276519	blue
PIM1	-1.45379228719249	4.9881719530934	14.564062408903	0.00533611268838386	blue
BAP1	-2.862004317287	5.3281337832863	14.5613231629231	0.00533879714840386	blue
RCE1	-2.66117960189135	3.51959065095641	14.5600238734332	0.00534007104669638	blue
CCDC69	-8.3967874434801	0.159003549196362	16.1550684197082	0.00534059989643219	blue
L3MBTL2	-2.64355759777464	4.13798849018759	14.5515982562645	0.00534834131072738	blue
AC138932.1	-8.43831977474203	0.182578631591042	16.1360921554177	0.00535635163472012	blue
MFSD13A	-4.44114071907124	1.29992280395978	14.5396420197871	0.00536010482079667	blue
TRAPPC2	1.4025065144272	6.13233389872307	14.5313883279526	0.00536824449728722	red
MTA1	-3.61556369406315	3.11335277319749	14.527993185191	0.00537159726159891	blue
ARC	-5.27723674156612	2.52101917531621	14.5250844745208	0.0053744717646674	blue
RAC2	-3.85944767203832	3.48156338717599	14.5231081305084	0.00537642597221593	blue
ZSWIM6	1.64399319213211	4.67453119472611	14.5139663157909	0.00538547705237837	red
TPST2	-1.42218203210824	5.32378490920806	14.5115931631635	0.00538782978985339	blue
TPM2	-1.06392667932809	8.5406873445624	14.5093068608976	0.00539009764933857	blue
SERTAD1	-1.60454118999289	4.85957931392633	14.5038849151106	0.00539548066963354	blue
TTC14	1.47068077971198	6.41231514171204	14.4946470756865	0.00540466780349002	red
EFCAB2	1.73080917236541	4.42496391960372	14.4921405663774	0.00540716395454885	red
MRPS14	1.22477331813535	5.52269883382749	14.4890039789987	0.00541028962688736	red
RHOV	-8.12446968477296	-0.0967673974039988	16.0685925429193	0.0054128721076214	blue
KAT2B	1.50726595790434	4.65835311484052	14.4846531619302	0.00541462907451981	red
MTRNR2L12	-5.81544496591188	1.47522671734309	14.4814590855538	0.00541781759669238	blue
MCTP1	1.36288915113918	5.56932288280216	14.4709219494342	0.00542835320379281	red
ABLIM3	-1.4180309363011	5.956543337056	14.4664033960667	0.00543287901130919	blue
TRAPPC3	0.896565668999511	7.50001889104807	14.4659233107968	0.00543336014674185	red
ZCRB1	0.97596794588127	6.8598354871276	14.4647846397728	0.00543450152329953	red
CEACAMP10	-8.53548076477979	0.286610790895089	16.0312669919948	0.00544445876867573	blue
ATF2	1.14595178467525	6.57580329684814	14.447297527169	0.00545206820135239	red
GLYR1	-1.82929649981659	3.6533736125806	14.4449408901913	0.00545444102975264	blue
LIG3	-1.79812458178112	3.85285239755774	14.4342647462835	0.0054652068430106	blue
THBS1	1.3204225340252	9.1766792379587	14.4341537720565	0.00546531888988174	red
BLOC1S2	1.05950446391471	6.18185183027679	14.4282107032971	0.00547132363409452	red
C11orf98	1.06441088896433	6.08950218378096	14.4263661091923	0.0054731890615704	red
LY6E	-2.12555906369276	7.1319150549139	14.4191170785315	0.00548052773428816	blue
STX3	1.11643783420488	5.4092432410723	14.4145964762101	0.0054851105176657	red
TBC1D10A	-3.70782827141524	4.56079400097011	14.3999877767619	0.00549995322118529	blue
SREK1	1.17066217390021	6.6984684747828	14.398619924102	0.00550134557465909	red
ZSWIM9	-6.48874920436374	0.601128016369861	14.3972254888027	0.00550276544423202	blue
RNF14	0.910798593114276	7.6337690721258	14.3753816318951	0.00552506813640788	red
GPR137	-4.2557095910457	3.77520535651977	14.3673661952703	0.00553328050424192	blue
EEF2	-1.83359380334604	9.24642327651686	14.3593742482525	0.00554148412850067	blue
TRIM27	-1.8335995022646	5.39673872767369	14.3575770345295	0.00554333105459961	blue
F2RL2	-8.19248172440313	-0.0328100146822158	15.906239930802	0.00555201975938176	blue
DTWD1	1.12956177287778	5.42163250690214	14.3398245801597	0.00556161630328627	red
RANBP9	2.01129262876344	6.01614915393523	14.3336366185794	0.00556800784392935	red
REEP3	1.3406987934648	7.71601718797157	14.318325893827	0.00558386211735518	red
SRCAP	-4.24057064635491	2.52624757534624	14.3150975641818	0.00558721231698772	blue
SSBP4	-5.57716560206088	2.81330008428842	14.3094513184253	0.00559307780202104	blue
HSPH1	0.97733855620871	7.07460548873452	14.3071013959224	0.00559552125727489	red
IMPG2	4.53181085501997	2.06895416125629	14.3020231516991	0.00560080622531637	red
GMNN	1.05652779446665	6.53765340875428	14.2920516507113	0.00561120196205593	red
ADAMTS10	-8.57518133506766	0.325841635644703	15.8241661696665	0.00562412962466341	blue
CHID1	-1.60715206506908	5.15915894344937	14.2790383622386	0.00562480550692085	blue
SON	0.939422564200257	7.69081820337367	14.2785839721174	0.00562528125790349	red
YTHDC1	1.81092959034648	6.09405597319007	14.278008933295	0.0056258834019862	red
ANKMY2	1.15141261795949	5.90276710256595	14.2715869176291	0.00563261365145019	red
PRKN	-4.75348833163052	1.1988827780042	14.26653062331	0.00563791977151662	blue
KDM3A	1.66823428536454	5.39991352180202	14.2659152819502	0.00563856594613658	red
PPIG	1.06427312877511	6.20196139600482	14.2638316612548	0.00564075466530181	red
DHX40	1.05250813771422	6.34214167853482	14.262249361978	0.00564241749164898	red
PORCN	-1.87371558137712	3.90862919555291	14.2579510021451	0.00564693772537894	blue
MTO1	0.915272256225704	6.40063289894039	14.2570603365831	0.00564787493636096	red
PIDD1	-2.99191885544872	2.18193972800682	14.2537839732368	0.00565132420718991	blue
GNG12-AS1	-8.1076230765801	-0.116997528838756	15.7887982001946	0.00565557831945589	blue
ANGPTL4	-1.78444910953105	5.97207798527458	14.2475683400915	0.00565787516515069	blue
AC034223.1	-10.2831988661145	1.96100427055001	15.7802311105998	0.00566323034557634	blue
PIK3CB	1.21968718627348	5.73223804274963	14.2372194894987	0.00566880357137118	red
GIT1	-2.83428103870571	3.04907221930001	14.2278983628527	0.0056786694823028	blue
AC134878.2	1.41443889997335	5.08208795676746	14.2261669506225	0.00568050447175666	red
TCOF1	-2.02234143537006	4.15660329923042	14.2213554371194	0.00568560774731968	blue
ZNF165	3.93364810883229	1.92644645332325	14.2202084623321	0.0056868251255904	red
AC103957.1	-4.7154744776296	1.1246378755605	14.2195785305596	0.00568749386353963	blue
TRMT6	1.18476378782767	5.432225697101	14.2187711967047	0.00568835107714004	red
NAP1L4	-1.92130791412633	6.23853025002915	14.2167717694505	0.00569047473676513	blue
DNAJC13	0.947669257290465	6.40801656437905	14.2129118308639	0.00569457733628327	red
RAB1A	0.923533041831362	8.20320978000047	14.2124088555468	0.00569511220642933	red
NPIPA3	8.50184793819376	-0.291973916234568	18.1398660106357	0.00570179485929179	red
SNHG26	1.85908197844961	3.47666208825272	14.2030861171104	0.00570503759538466	red
LIMA1	1.0508232546295	8.31362985765824	14.2024901685471	0.00570567280904316	red
MEF2B	-4.75602192327344	1.19436121247105	14.1922349138408	0.00571661772846519	blue
MSTO1	-1.43313644869667	4.78339480917024	14.1921421148944	0.00571671688889059	blue
SLTM	1.23968813235939	6.74825746351674	14.1911371538109	0.0057177908801426	red
LINC00844	1.08809088698545	6.7946075992494	14.1884957285088	0.00572061495630741	red
PRSS53	-8.22001433245266	-0.00961770737865088	15.7111139681155	0.00572545883339756	blue
TSG101	0.86771762016746	7.42955110007322	14.1770771876633	0.00573284332027843	red
ARFGAP2	-1.37445900330659	4.88198423437005	14.1721371044627	0.00573814397303921	blue
NOP16	1.21659270719465	7.2814481619	14.1711350555718	0.0057392199135596	red
AC005839.1	2.54439087902205	3.92406600598335	14.1649959551403	0.00574581726899158	red
RPL13	-1.15577901928311	8.02228597222576	14.1606287914525	0.00575051624044757	blue
MTCP1	-8.10238931922617	-0.115635558312002	15.6744959254362	0.00575878684738132	blue
FAM126A	0.942207681782391	7.9529257036999	14.1517095035777	0.00576012825522418	red
MRPL34	-1.23559041512409	5.78904685315281	14.1481387004499	0.00576398206529322	blue
HSP90AA1	0.92318358535191	9.3062954542783	14.1413533297762	0.0057713141760788	red
CES2	-1.59639222356559	4.18646192265851	14.1279261810802	0.00578585791819741	blue
LUC7L2	1.215100336327	6.42326755332418	14.1266860344193	0.00578720352399886	red
ZNF284	1.73798505106876	4.94381541469245	14.1184139869336	0.00579618910509602	red
CTSA	-1.58096468711287	7.97083750700127	14.1145372034272	0.00580040634594497	blue
SBDS	1.2180981010931	8.56878830053835	14.1137652373505	0.00580124656744323	red
TBC1D13	-2.11965691301999	3.44039531271008	14.1103103385888	0.00580500882052442	blue
ERH	1.13638297057863	7.12723641672461	14.1049689755656	0.00581083141640674	red
PLXNA2	-5.75132523364835	1.22370989320417	14.100574257936	0.00581562759958955	blue
BAZ2A	-2.12579999329657	3.72087722112715	14.0991206659232	0.00581721507804303	blue
SP100	0.932428055756429	7.34452484931077	14.0896326772426	0.00582759040962433	red
SRSF3	0.927733603526598	9.16090973227726	14.0878749222928	0.00582951511496267	red
WDR34	-2.05647582378467	4.98776708799692	14.0859740500654	0.0058315974326624	blue
ZNF383	1.60744146065065	4.15537587339937	14.0782946981012	0.00584001935912952	red
ATRX	0.933036053818337	6.40666071423737	14.0758879816026	0.00584266195422576	red
ULK1	-2.45185091441366	3.13180528974669	14.072785665396	0.00584607054783417	blue
FAM49B	0.989845807655273	7.03281613857575	14.072273880341	0.00584663309991797	red
AC090198.1	-8.2002077890584	-0.0369583526988163	15.5756424235123	0.00585002394385262	blue
RFX1	-4.20149810486743	1.61893504532345	14.0686512102056	0.00585061707606198	blue
NELFB	-1.97191560342666	3.51510247949065	14.0577829709578	0.00586258980693779	blue
NCMAP-DT	-8.32139610149614	0.0882948123480971	15.5577375061943	0.00586674943399483	blue
AC107959.3	-8.17345413376051	-0.0572209587768665	15.5540951436123	0.00587015945699832	blue
MTMR6	1.31776889842579	6.9361743658119	14.0434654418326	0.0058784095476923	red
COQ8A	-2.94575032318539	3.13956694791682	14.0419768767516	0.0058800573812513	blue
INTS11	-1.37359901711074	5.32612900514631	14.0408199976028	0.00588133844239334	blue
AC004882.3	2.62400019987079	2.75074477256991	14.0371801640411	0.00588537127926844	red
LINC01176	-8.15570001456587	-0.0696481616886351	15.5294597961348	0.00589329098736534	blue
FLNC	-3.28446595061081	4.54715022706533	14.0300088300034	0.00589332712786018	blue
ARMH3	-1.81004083763826	4.60754511030298	14.0249274612425	0.0058989725850576	blue
ATP6V1D	1.47334413947664	6.99259178088597	14.0134526122583	0.0059117463710373	red
WIPI2	-1.3564026221231	5.12748564004928	14.0129115958909	0.00591234949003121	blue
SRA1	0.9214576864638	7.25114085971541	14.0120806780222	0.00591327593902607	red
ZUP1	2.26240799957801	5.2070232592407	14.0079234726523	0.00591791384994884	red
AC007098.1	-8.07815030566447	-0.145211564093675	15.4998803785931	0.00592122122929462	blue
MAMDC2	3.58888920217844	1.93778940816181	14.0049092177183	0.00592127951691957	red
